Year,month,town,,storey_range,floorArea,flat_model,lease_commence_date,remaining_lease month,resale_price,roomTyp,tenure,price,block_loc,block_num
2023,3,BUKIT BATOK,,04 TO 06,93,New Generation,1984,10,516000,4,60,5548.387097,BT BATOK ST 21,224
2023,3,BUKIT BATOK,,10 TO 12,108,Model A,1985,3,548000,4,61,5074.074074,BT BATOK ST 21,210
2023,3,BUKIT BATOK,,10 TO 12,92,Model A,2019,10,715000,4,94,7771.73913,BT BATOK ST 21,293C
2023,3,BUKIT BATOK,,10 TO 12,104,Model A,1985,0,518000,4,61,4980.769231,BT BATOK ST 21,209
2023,3,BUKIT BATOK,,01 TO 03,93,Model A,2019,11,570000,4,94,6129.032258,BT BATOK ST 21,293D
2023,3,BUKIT BATOK,,16 TO 18,93,Model A,2019,10,710000,4,94,7634.408602,BT BATOK ST 21,293D
2023,3,BUKIT BATOK,,07 TO 09,93,Model A,2019,10,647000,4,94,6956.989247,BT BATOK ST 21,293D
2023,3,BUKIT BATOK,,22 TO 24,95,Premium Apartment,2018,0,750000,4,94,7894.736842,BT BATOK ST 22,296A
2023,3,BUKIT BATOK,,16 TO 18,102,Model A,1997,8,568000,4,73,5568.627451,BT BATOK ST 24,290F
2023,3,BUKIT BATOK,,13 TO 15,101,Model A,1998,4,520000,4,74,5148.514851,BT BATOK ST 25,289G
2023,3,BUKIT BATOK,,07 TO 09,99,New Generation,1987,7,482000,4,63,4868.686869,BT BATOK ST 31,364
2023,3,BUKIT BATOK,,01 TO 03,93,New Generation,1985,3,450000,4,61,4838.709677,BT BATOK ST 31,305
2023,3,BUKIT BATOK,,07 TO 09,93,New Generation,1985,7,458000,4,61,4924.731183,BT BATOK ST 33,322
2023,3,BUKIT BATOK,,07 TO 09,104,Model A,1986,8,483000,4,62,4644.230769,BT BATOK ST 34,337
2023,3,BUKIT BATOK,,01 TO 03,89,Simplified,1986,9,445000,4,62,5000,BT BATOK ST 52,510
2023,3,BUKIT BATOK,,22 TO 24,92,Model A,2004,7,538000,4,80,5847.826087,BT BATOK WEST AVE 5,395
2023,3,BUKIT BATOK,,19 TO 21,92,Model A,2005,10,548888,4,80,5966.173913,BT BATOK WEST AVE 5,384
2023,3,BUKIT BATOK,,10 TO 12,92,Model A,2004,6,485000,4,80,5271.73913,BT BATOK WEST AVE 5,395
2023,3,BUKIT BATOK,,04 TO 06,93,Model A,2019,1,530000,4,95,5698.924731,BT BATOK WEST AVE 6,451B
2023,3,BUKIT BATOK,,04 TO 06,93,Model A,2019,1,608000,4,95,6537.634409,BT BATOK WEST AVE 6,450B
2023,3,BUKIT BATOK,,13 TO 15,93,Model A,2019,1,664000,4,95,7139.784946,BT BATOK WEST AVE 6,450B
2023,3,BUKIT BATOK,,04 TO 06,92,Model A,2019,0,565000,4,95,6141.304348,BT BATOK WEST AVE 8,445A
2023,3,BUKIT BATOK,,07 TO 09,104,Model A,1984,8,510000,4,60,4903.846154,BT BATOK WEST AVE 8,165
2023,3,BUKIT BATOK,,07 TO 09,92,Model A,2019,1,645888,4,95,7020.521739,BT BATOK WEST AVE 8,442C
2023,3,BUKIT BATOK,,10 TO 12,92,Model A,2019,1,605000,4,95,6576.086957,BT BATOK WEST AVE 8,443B
2023,3,BUKIT BATOK,,04 TO 06,92,Model A,2019,11,575000,4,94,6250,BT BATOK WEST AVE 8,445A
2023,3,BUKIT BATOK,,10 TO 12,92,Model A,2019,0,590000,4,95,6413.043478,BT BATOK WEST AVE 8,443D
2023,3,BUKIT BATOK,,04 TO 06,92,Model A,2019,0,580000,4,95,6304.347826,BT BATOK WEST AVE 8,440B
2023,3,BUKIT BATOK,,10 TO 12,92,Model A,2019,0,602000,4,95,6543.478261,BT BATOK WEST AVE 8,440C
2023,3,BUKIT BATOK,,10 TO 12,92,Model A,2019,10,595000,4,94,6467.391304,BT BATOK WEST AVE 8,445A
2023,3,BUKIT BATOK,,13 TO 15,92,Model A,2019,0,615000,4,95,6684.782609,BT BATOK WEST AVE 8,443C
2023,3,BUKIT BATOK,,13 TO 15,92,Model A,2019,0,625000,4,95,6793.478261,BT BATOK WEST AVE 8,441B
2023,3,BUKIT BATOK,,13 TO 15,92,Model A,2019,0,630000,4,95,6847.826087,BT BATOK WEST AVE 8,441B
2023,3,BUKIT BATOK,,13 TO 15,92,Model A,2019,0,635000,4,95,6902.173913,BT BATOK WEST AVE 8,441B
2023,3,BUKIT BATOK,,04 TO 06,92,Model A,2019,0,580000,4,95,6304.347826,BT BATOK WEST AVE 8,440B
2023,3,BUKIT BATOK,,07 TO 09,92,Model A,2019,0,595000,4,95,6467.391304,BT BATOK WEST AVE 8,443B
2023,3,BUKIT BATOK,,04 TO 06,92,Model A,2019,0,585000,4,95,6358.695652,BT BATOK WEST AVE 8,441C
2023,3,BUKIT BATOK,,13 TO 15,93,Model A,2019,1,635000,4,95,6827.956989,BT BATOK WEST AVE 9,449A
2023,3,BUKIT BATOK,,10 TO 12,93,Model A,2019,0,600000,4,95,6451.612903,BT BATOK WEST AVE 9,449A
2023,3,BUKIT BATOK,,10 TO 12,93,Model A,2019,0,650000,4,95,6989.247312,BT BATOK WEST AVE 9,449B
2023,3,BUKIT BATOK,,04 TO 06,93,Model A,2019,0,602888,4,95,6482.666667,BT BATOK WEST AVE 9,449B
2023,3,BUKIT BATOK,,10 TO 12,93,Model A,2019,0,620000,4,95,6666.666667,BT BATOK WEST AVE 9,449A
2023,3,BUKIT BATOK,,10 TO 12,93,Model A,2019,0,636000,4,95,6838.709677,BT BATOK WEST AVE 9,449A
2023,3,BUKIT BATOK,,16 TO 18,93,Model A,2019,0,635000,4,95,6827.956989,BT BATOK WEST AVE 9,449A
2023,3,BUKIT BATOK,,01 TO 03,93,Model A,2019,0,585000,4,95,6290.322581,BT BATOK WEST AVE 9,448C
2023,3,BUKIT BATOK,,13 TO 15,113,Improved,2019,11,836000,5,94,7398.230088,BT BATOK EAST AVE 6,292B
2023,3,BUKIT BATOK,,04 TO 06,113,Improved,2019,11,792888,5,94,7016.707965,BT BATOK ST 21,293A
2023,3,BUKIT BATOK,,04 TO 06,113,Improved,2019,10,780000,5,94,6902.654867,BT BATOK ST 21,293C
2023,3,BUKIT BATOK,,28 TO 30,113,Improved,2019,10,901888,5,94,7981.309735,BT BATOK ST 21,293C
2023,3,BUKIT BATOK,,10 TO 12,113,Improved,2019,10,888888.88,5,94,7866.273274,BT BATOK ST 21,293A
2023,3,BUKIT BATOK,,19 TO 21,115,Premium Apartment,2018,0,910000,5,94,7913.043478,BT BATOK ST 22,296C
2023,3,BUKIT BATOK,,25 TO 27,115,Premium Apartment,2018,0,918000,5,94,7982.608696,BT BATOK ST 22,296A
2023,3,BUKIT BATOK,,16 TO 18,113,Premium Apartment,2018,0,828000,5,94,7327.433628,BT BATOK ST 22,296A
2023,3,BUKIT BATOK,,01 TO 03,113,Premium Apartment,2018,0,760000,5,94,6725.663717,BT BATOK ST 22,296C
2023,3,BUKIT BATOK,,04 TO 06,122,Improved,1997,9,618000,5,73,5065.57377,BT BATOK ST 25,288A
2023,3,BUKIT BATOK,,13 TO 15,122,Improved,1986,8,620000,5,62,5081.967213,BT BATOK ST 33,325
2023,3,BUKIT BATOK,,04 TO 06,122,Improved,1986,9,555000,5,62,4549.180328,BT BATOK ST 33,329
2023,3,BUKIT BATOK,,07 TO 09,118,Improved,2004,7,635000,5,80,5381.355932,BT BATOK WEST AVE 5,394
2023,3,BUKIT BATOK,,13 TO 15,115,Improved,2019,1,810000,5,95,7043.478261,BT BATOK WEST AVE 6,451B
2023,3,BUKIT BATOK,,07 TO 09,112,Improved,2019,1,690000,5,95,6160.714286,BT BATOK WEST AVE 8,443C
2023,3,BUKIT BATOK,,13 TO 15,112,Improved,2019,1,790000,5,95,7053.571429,BT BATOK WEST AVE 8,442B
2023,3,BUKIT BATOK,,10 TO 12,112,Improved,2019,0,778000,5,95,6946.428571,BT BATOK WEST AVE 8,442C
2023,3,BUKIT BATOK,,01 TO 03,112,Improved,2019,1,669000,5,95,5973.214286,BT BATOK WEST AVE 8,440D
2023,3,BUKIT BATOK,,10 TO 12,112,Improved,2019,0,771000,5,95,6883.928571,BT BATOK WEST AVE 8,442A
2023,3,BUKIT BATOK,,07 TO 09,112,Improved,2019,0,720000,5,95,6428.571429,BT BATOK WEST AVE 8,443A
2023,3,BUKIT BATOK,,13 TO 15,112,Improved,2019,0,745000,5,95,6651.785714,BT BATOK WEST AVE 8,442C
2023,3,BUKIT BATOK,,01 TO 03,148,Maisonette,1985,4,820000,0,61,5540.540541,BT BATOK CTRL,122
2023,3,BUKIT BATOK,,04 TO 06,148,Maisonette,1984,9,790000,0,60,5337.837838,BT BATOK ST 11,141
2023,3,BUKIT BATOK,,01 TO 03,149,Maisonette,1985,2,810000,0,61,5436.241611,BT BATOK ST 21,218
2023,3,BUKIT BATOK,,01 TO 03,165,Maisonette,1997,9,935000,0,73,5666.666667,BT BATOK ST 25,289C
2023,3,BUKIT BATOK,,07 TO 09,144,Apartment,1997,9,938000,0,73,6513.888889,BT BATOK ST 25,288A
2023,3,BUKIT BATOK,,10 TO 12,154,Maisonette,1987,2,845000,0,63,5487.012987,BT BATOK ST 31,354
2023,3,BUKIT BATOK,,01 TO 03,154,Maisonette,1986,7,750000,0,62,4870.12987,BT BATOK ST 31,356
2023,3,BUKIT BATOK,,04 TO 06,146,Maisonette,1986,5,775000,0,62,5308.219178,BT BATOK ST 51,526
2023,3,BUKIT BATOK,,04 TO 06,146,Maisonette,1987,11,810000,0,62,5547.945205,BT BATOK ST 52,524
2023,3,BUKIT BATOK,,10 TO 12,152,Apartment,1993,2,809000,0,69,5322.368421,BT BATOK WEST AVE 7,402
2023,3,BUKIT BATOK,,13 TO 15,152,Apartment,1993,11,778000,0,68,5118.421053,BT BATOK WEST AVE 7,406
2023,4,BUKIT BATOK,,04 TO 06,47,Model A,2019,10,340000,2,94,7234.042553,BT BATOK EAST AVE 6,292A
2023,4,BUKIT BATOK,,10 TO 12,38,Model A,2019,11,320000,2,94,8421.052632,BT BATOK WEST AVE 6,450A
2023,4,BUKIT BATOK,,13 TO 15,47,2-room,2019,11,350000,2,94,7446.808511,BT BATOK WEST AVE 6,450A
2023,4,BUKIT BATOK,,19 TO 21,38,Model A,2019,11,320000,2,94,8421.052632,BT BATOK WEST AVE 6,450A
2023,4,BUKIT BATOK,,19 TO 21,47,Model A,2019,11,350000,2,94,7446.808511,BT BATOK WEST AVE 6,450A
2023,4,BUKIT BATOK,,04 TO 06,47,Model A,2019,11,338000,2,94,7191.489362,BT BATOK WEST AVE 9,448C
2023,4,BUKIT BATOK,,04 TO 06,64,Simplified,1986,7,333000,3,62,5203.125,BT BATOK EAST AVE 4,269
2023,4,BUKIT BATOK,,01 TO 03,73,Model A,1985,2,349000,3,61,4780.821918,BT BATOK EAST AVE 4,260
2023,4,BUKIT BATOK,,04 TO 06,64,Simplified,1987,9,345000,3,62,5390.625,BT BATOK EAST AVE 4,267
2023,4,BUKIT BATOK,,10 TO 12,73,Model A,1985,0,388000,3,61,5315.068493,BT BATOK EAST AVE 5,249
2023,4,BUKIT BATOK,,10 TO 12,67,New Generation,1985,5,362000,3,61,5402.985075,BT BATOK EAST AVE 5,241
2023,4,BUKIT BATOK,,01 TO 03,73,Model A,1984,4,370000,3,60,5068.493151,BT BATOK ST 11,161
2023,4,BUKIT BATOK,,01 TO 03,67,New Generation,1998,9,365000,3,73,5447.761194,BT BATOK ST 11,150
2023,4,BUKIT BATOK,,04 TO 06,73,Model A,1983,5,388000,3,59,5315.068493,BT BATOK ST 21,208
2023,4,BUKIT BATOK,,04 TO 06,68,Model A,2019,9,470000,3,94,6911.764706,BT BATOK ST 21,293D
2023,4,BUKIT BATOK,,28 TO 30,68,Premium Apartment,2018,11,500000,3,93,7352.941176,BT BATOK ST 22,296B
2023,4,BUKIT BATOK,,10 TO 12,68,Premium Apartment,2018,11,490000,3,93,7205.882353,BT BATOK ST 22,296B
2023,4,BUKIT BATOK,,01 TO 03,70,Simplified,1987,11,360000,3,62,5142.857143,BT BATOK ST 32,310
2023,4,BUKIT BATOK,,10 TO 12,68,New Generation,1986,0,360000,3,62,5294.117647,BT BATOK ST 32,318
2023,4,BUKIT BATOK,,07 TO 09,68,New Generation,1985,7,346000,3,61,5088.235294,BT BATOK ST 33,322
2023,4,BUKIT BATOK,,10 TO 12,73,Model A,1987,3,406000,3,63,5561.643836,BT BATOK ST 34,340
2023,4,BUKIT BATOK,,01 TO 03,73,Model A,1986,0,380000,3,62,5205.479452,BT BATOK ST 34,341
2023,4,BUKIT BATOK,,07 TO 09,69,Improved,1987,4,350000,3,63,5072.463768,BT BATOK ST 52,506
2023,4,BUKIT BATOK,,10 TO 12,60,Improved,1987,3,358000,3,63,5966.666667,BT BATOK ST 52,506
2023,4,BUKIT BATOK,,04 TO 06,60,Improved,1988,10,358000,3,63,5966.666667,BT BATOK ST 52,504
2023,4,BUKIT BATOK,,19 TO 21,67,Model A,2019,0,505000,3,95,7537.313433,BT BATOK WEST AVE 6,450D
2023,4,BUKIT BATOK,,10 TO 12,67,Model A,2019,0,485000,3,95,7238.80597,BT BATOK WEST AVE 6,450A
2023,4,BUKIT BATOK,,07 TO 09,67,Model A,2019,11,475000,3,94,7089.552239,BT BATOK WEST AVE 6,450D
2023,4,BUKIT BATOK,,07 TO 09,67,Model A,2019,0,452000,3,95,6746.268657,BT BATOK WEST AVE 8,441C
2023,4,BUKIT BATOK,,04 TO 06,67,New Generation,1985,10,340000,3,60,5074.626866,BT BATOK WEST AVE 8,175
2023,4,BUKIT BATOK,,10 TO 12,73,Model A,1985,9,360000,3,60,4931.506849,BT BATOK WEST AVE 8,177
2023,4,BUKIT BATOK,,04 TO 06,67,Model A,2019,11,420000,3,94,6268.656716,BT BATOK WEST AVE 8,441C
2023,4,BUKIT BATOK,,04 TO 06,67,Model A,2019,11,425000,3,94,6343.283582,BT BATOK WEST AVE 8,440A
2023,4,BUKIT BATOK,,16 TO 18,68,Model A,2019,0,465000,3,95,6838.235294,BT BATOK WEST AVE 9,448A
2023,4,BUKIT BATOK,,10 TO 12,68,Model A,2019,0,470000,3,95,6911.764706,BT BATOK WEST AVE 9,448C
2023,4,BUKIT BATOK,,10 TO 12,68,Model A,2019,0,460000,3,95,6764.705882,BT BATOK WEST AVE 9,448C
2023,4,BUKIT BATOK,,07 TO 09,68,Model A,2019,11,450000,3,94,6617.647059,BT BATOK WEST AVE 9,448A
2023,4,BUKIT BATOK,,07 TO 09,68,Model A,2019,11,452500,3,94,6654.411765,BT BATOK WEST AVE 9,448B
2023,4,BUKIT BATOK,,07 TO 09,102,Model A,1998,10,540000,4,73,5294.117647,BT BATOK EAST AVE 3,290D
2023,4,BUKIT BATOK,,04 TO 06,93,New Generation,1985,3,488000,4,61,5247.311828,BT BATOK EAST AVE 5,231
2023,4,BUKIT BATOK,,07 TO 09,91,New Generation,1985,2,490000,4,61,5384.615385,BT BATOK EAST AVE 5,235
2023,4,BUKIT BATOK,,31 TO 33,93,Model A,2019,10,750000,4,94,8064.516129,BT BATOK EAST AVE 6,292B
2023,4,BUKIT BATOK,,25 TO 27,93,Model A,2019,10,745000,4,94,8010.752688,BT BATOK EAST AVE 6,292B
2023,4,BUKIT BATOK,,13 TO 15,93,Model A,2019,9,650000,4,94,6989.247312,BT BATOK EAST AVE 6,292B
2023,4,BUKIT BATOK,,16 TO 18,93,Model A,2019,10,699999,4,94,7526.870968,BT BATOK ST 21,293A
2023,4,BUKIT BATOK,,07 TO 09,104,Model A,1983,5,550000,4,59,5288.461538,BT BATOK ST 21,207
2023,4,BUKIT BATOK,,01 TO 03,93,Model A,2019,10,608000,4,94,6537.634409,BT BATOK ST 21,293D
2023,4,BUKIT BATOK,,10 TO 12,104,Model A,1985,1,500000,4,61,4807.692308,BT BATOK ST 21,211
2023,4,BUKIT BATOK,,28 TO 30,92,Model A,2019,9,775000,4,94,8423.913043,BT BATOK ST 21,293B
2023,4,BUKIT BATOK,,13 TO 15,93,Model A,2019,9,710000,4,94,7634.408602,BT BATOK ST 21,293A
2023,4,BUKIT BATOK,,10 TO 12,104,Model A,1985,0,510000,4,61,4903.846154,BT BATOK ST 21,211
2023,4,BUKIT BATOK,,10 TO 12,93,New Generation,1984,8,528500,4,60,5682.795699,BT BATOK ST 21,217
2023,4,BUKIT BATOK,,01 TO 03,93,Model A,2019,9,591000,4,94,6354.83871,BT BATOK ST 21,293D
2023,4,BUKIT BATOK,,28 TO 30,93,Model A,2019,9,725000,4,94,7795.698925,BT BATOK ST 21,293D
2023,4,BUKIT BATOK,,04 TO 06,103,Model A,1985,3,535000,4,61,5194.174757,BT BATOK ST 21,202
2023,4,BUKIT BATOK,,01 TO 03,109,Model A,1985,3,498000,4,61,4568.807339,BT BATOK ST 21,201
2023,4,BUKIT BATOK,,07 TO 09,104,Model A,1983,5,513888,4,59,4941.230769,BT BATOK ST 21,207
2023,4,BUKIT BATOK,,19 TO 21,92,Premium Apartment,2018,11,742888,4,93,8074.869565,BT BATOK ST 22,296C
2023,4,BUKIT BATOK,,04 TO 06,104,Model A,1998,10,555000,4,73,5336.538462,BT BATOK ST 24,291E
2023,4,BUKIT BATOK,,07 TO 09,102,Model A,1998,10,538888,4,73,5283.215686,BT BATOK ST 24,291E
2023,4,BUKIT BATOK,,07 TO 09,99,New Generation,1987,7,516000,4,63,5212.121212,BT BATOK ST 31,363
2023,4,BUKIT BATOK,,07 TO 09,93,New Generation,1985,3,475000,4,61,5107.526882,BT BATOK ST 31,308
2023,4,BUKIT BATOK,,01 TO 03,94,New Generation,1987,7,465000,4,63,4946.808511,BT BATOK ST 31,363
2023,4,BUKIT BATOK,,01 TO 03,104,Model A,1985,7,473000,4,61,4548.076923,BT BATOK ST 31,370
2023,4,BUKIT BATOK,,04 TO 06,93,New Generation,1986,1,425000,4,62,4569.892473,BT BATOK ST 32,318
2023,4,BUKIT BATOK,,07 TO 09,84,Simplified,1986,7,438000,4,62,5214.285714,BT BATOK ST 32,336
2023,4,BUKIT BATOK,,04 TO 06,104,Model A,1987,9,520000,4,62,5000,BT BATOK ST 34,350
2023,4,BUKIT BATOK,,10 TO 12,103,Model A,1986,1,480000,4,62,4660.194175,BT BATOK ST 34,341
2023,4,BUKIT BATOK,,10 TO 12,103,Model A,1986,4,520000,4,62,5048.543689,BT BATOK ST 52,536
2023,4,BUKIT BATOK,,01 TO 03,94,New Generation,1988,5,440000,4,64,4680.851064,BT BATOK WEST AVE 2,423
2023,4,BUKIT BATOK,,04 TO 06,94,New Generation,1988,1,460000,4,64,4893.617021,BT BATOK WEST AVE 4,407
2023,4,BUKIT BATOK,,13 TO 15,90,Model A,2005,9,545000,4,80,6055.555556,BT BATOK WEST AVE 5,384
2023,4,BUKIT BATOK,,19 TO 21,90,Model A,2004,8,545000,4,80,6055.555556,BT BATOK WEST AVE 5,386
2023,4,BUKIT BATOK,,13 TO 15,92,Model A,2004,5,528000,4,80,5739.130435,BT BATOK WEST AVE 5,391
2023,4,BUKIT BATOK,,10 TO 12,90,Model A,2004,5,530000,4,80,5888.888889,BT BATOK WEST AVE 5,391
2023,4,BUKIT BATOK,,07 TO 09,93,Model A,2019,0,618000,4,95,6645.16129,BT BATOK WEST AVE 6,453A
2023,4,BUKIT BATOK,,13 TO 15,93,Model A,2019,0,630000,4,95,6774.193548,BT BATOK WEST AVE 6,451B
2023,4,BUKIT BATOK,,13 TO 15,93,Model A,2019,11,618000,4,94,6645.16129,BT BATOK WEST AVE 6,453B
2023,4,BUKIT BATOK,,10 TO 12,93,Model A,2019,11,600000,4,94,6451.612903,BT BATOK WEST AVE 6,450C
2023,4,BUKIT BATOK,,07 TO 09,93,Model A,2019,0,610000,4,95,6559.139785,BT BATOK WEST AVE 6,452A
2023,4,BUKIT BATOK,,22 TO 24,92,Premium Apartment,2017,3,755888,4,93,8216.173913,BT BATOK WEST AVE 6,194B
2023,4,BUKIT BATOK,,10 TO 12,93,Model A,2019,11,620000,4,94,6666.666667,BT BATOK WEST AVE 6,450B
2023,4,BUKIT BATOK,,04 TO 06,104,Model A,1985,1,520000,4,61,5000,BT BATOK WEST AVE 6,108
2023,4,BUKIT BATOK,,07 TO 09,93,Model A,2019,11,580000,4,94,6236.55914,BT BATOK WEST AVE 6,453A
2023,4,BUKIT BATOK,,13 TO 15,93,Model A,2019,11,624000,4,94,6709.677419,BT BATOK WEST AVE 6,453B
2023,4,BUKIT BATOK,,16 TO 18,92,Model A,2019,10,590000,4,94,6413.043478,BT BATOK WEST AVE 8,445B
2023,4,BUKIT BATOK,,04 TO 06,92,Model A,2019,0,575000,4,95,6250,BT BATOK WEST AVE 8,443D
2023,4,BUKIT BATOK,,07 TO 09,92,Model A,2019,0,590000,4,95,6413.043478,BT BATOK WEST AVE 8,441C
2023,4,BUKIT BATOK,,01 TO 03,103,Model A,1984,7,478000,4,60,4640.776699,BT BATOK WEST AVE 8,169
2023,4,BUKIT BATOK,,07 TO 09,92,Model A,2019,11,588000,4,94,6391.304348,BT BATOK WEST AVE 8,442A
2023,4,BUKIT BATOK,,04 TO 06,92,Model A,2019,11,580000,4,94,6304.347826,BT BATOK WEST AVE 8,440B
2023,4,BUKIT BATOK,,13 TO 15,92,Model A,2019,11,590000,4,94,6413.043478,BT BATOK WEST AVE 8,442A
2023,4,BUKIT BATOK,,07 TO 09,92,Model A,2019,9,590000,4,94,6413.043478,BT BATOK WEST AVE 8,445A
2023,4,BUKIT BATOK,,13 TO 15,92,Model A,2019,11,640000,4,94,6956.521739,BT BATOK WEST AVE 8,441B
2023,4,BUKIT BATOK,,04 TO 06,92,Model A,2019,0,580000,4,95,6304.347826,BT BATOK WEST AVE 8,440C
2023,4,BUKIT BATOK,,04 TO 06,92,Model A,2019,0,585000,4,95,6358.695652,BT BATOK WEST AVE 8,440C
2023,4,BUKIT BATOK,,13 TO 15,92,Model A,2019,11,605000,4,94,6576.086957,BT BATOK WEST AVE 8,440B
2023,4,BUKIT BATOK,,04 TO 06,92,Model A,2019,9,560000,4,94,6086.956522,BT BATOK WEST AVE 8,445A
2023,4,BUKIT BATOK,,07 TO 09,93,Model A,2019,0,650000,4,95,6989.247312,BT BATOK WEST AVE 9,449B
2023,4,BUKIT BATOK,,10 TO 12,93,Model A,2019,0,620000,4,95,6666.666667,BT BATOK WEST AVE 9,448C
2023,4,BUKIT BATOK,,13 TO 15,93,Model A,2019,11,650000,4,94,6989.247312,BT BATOK WEST AVE 9,449A
2023,4,BUKIT BATOK,,04 TO 06,93,Model A,2019,11,615000,4,94,6612.903226,BT BATOK WEST AVE 9,449A
2023,4,BUKIT BATOK,,04 TO 06,93,Model A,2019,11,605000,4,94,6505.376344,BT BATOK WEST AVE 9,449B
2023,4,BUKIT BATOK,,07 TO 09,93,Model A,2019,11,625000,4,94,6720.430108,BT BATOK WEST AVE 9,448C
2023,4,BUKIT BATOK,,07 TO 09,93,Model A,2019,11,620000,4,94,6666.666667,BT BATOK WEST AVE 9,448C
2023,4,BUKIT BATOK,,07 TO 09,93,Model A,2019,11,620000,4,94,6666.666667,BT BATOK WEST AVE 9,449B
2023,4,BUKIT BATOK,,07 TO 09,93,Model A,2019,11,620000,4,94,6666.666667,BT BATOK WEST AVE 9,449B
2023,4,BUKIT BATOK,,04 TO 06,121,Improved,1985,2,628000,5,61,5190.082645,BT BATOK EAST AVE 5,236
2023,4,BUKIT BATOK,,13 TO 15,113,Improved,2019,9,881888,5,94,7804.318584,BT BATOK ST 21,293B
2023,4,BUKIT BATOK,,10 TO 12,113,Improved,2019,9,828000,5,94,7327.433628,BT BATOK ST 21,293B
2023,4,BUKIT BATOK,,16 TO 18,115,Premium Apartment,2018,0,900000,5,94,7826.086957,BT BATOK ST 22,296A
2023,4,BUKIT BATOK,,10 TO 12,113,Premium Apartment,2018,11,808000,5,93,7150.442478,BT BATOK ST 22,296A
2023,4,BUKIT BATOK,,13 TO 15,121,Improved,1997,9,680000,5,73,5619.834711,BT BATOK ST 24,290E
2023,4,BUKIT BATOK,,25 TO 27,115,Improved,2005,11,695000,5,80,6043.478261,BT BATOK WEST AVE 5,383
2023,4,BUKIT BATOK,,04 TO 06,118,Improved,2004,7,630000,5,80,5338.983051,BT BATOK WEST AVE 5,390
2023,4,BUKIT BATOK,,16 TO 18,113,Improved,2019,0,810000,5,95,7168.141593,BT BATOK WEST AVE 6,451B
2023,4,BUKIT BATOK,,04 TO 06,151,Model A,1985,3,758000,5,61,5019.86755,BT BATOK WEST AVE 6,101
2023,4,BUKIT BATOK,,16 TO 18,132,Model A,1985,11,727000,5,60,5507.575758,BT BATOK WEST AVE 6,110
2023,4,BUKIT BATOK,,19 TO 21,113,Improved,2019,11,750000,5,94,6637.168142,BT BATOK WEST AVE 6,450C
2023,4,BUKIT BATOK,,34 TO 36,112,Premium Apartment,2017,3,915000,5,93,8169.642857,BT BATOK WEST AVE 6,194A
2023,4,BUKIT BATOK,,07 TO 09,132,Model A,1985,11,685000,5,60,5189.393939,BT BATOK WEST AVE 6,111
2023,4,BUKIT BATOK,,16 TO 18,112,Improved,2019,10,770000,5,94,6875,BT BATOK WEST AVE 8,446A
2023,4,BUKIT BATOK,,04 TO 06,112,Improved,2019,10,690000,5,94,6160.714286,BT BATOK WEST AVE 8,445A
2023,4,BUKIT BATOK,,04 TO 06,112,Improved,2019,11,705000,5,94,6294.642857,BT BATOK WEST AVE 8,443A
2023,4,BUKIT BATOK,,07 TO 09,112,Improved,2019,11,720000,5,94,6428.571429,BT BATOK WEST AVE 8,443B
2023,4,BUKIT BATOK,,13 TO 15,112,Improved,2019,0,790000,5,95,7053.571429,BT BATOK WEST AVE 8,442A
2023,4,BUKIT BATOK,,04 TO 06,112,Improved,2019,11,710000,5,94,6339.285714,BT BATOK WEST AVE 8,443A
2023,4,BUKIT BATOK,,19 TO 21,112,Improved,2019,9,815000,5,94,7276.785714,BT BATOK WEST AVE 8,446A
2023,4,BUKIT BATOK,,13 TO 15,112,Improved,2019,11,760000,5,94,6785.714286,BT BATOK WEST AVE 8,440D
2023,4,BUKIT BATOK,,13 TO 15,112,Improved,2019,11,743888,5,94,6641.857143,BT BATOK WEST AVE 8,442A
2023,4,BUKIT BATOK,,07 TO 09,112,Improved,2019,9,690000,5,94,6160.714286,BT BATOK WEST AVE 8,445A
2023,4,BUKIT BATOK,,07 TO 09,112,Improved,2019,11,745000,5,94,6651.785714,BT BATOK WEST AVE 8,440B
2023,4,BUKIT BATOK,,07 TO 09,112,Improved,2019,11,760000,5,94,6785.714286,BT BATOK WEST AVE 8,442A
2023,4,BUKIT BATOK,,10 TO 12,148,Maisonette,1985,3,850000,0,61,5743.243243,BT BATOK CTRL,125
2023,4,BUKIT BATOK,,07 TO 09,149,Maisonette,1985,2,865000,0,61,5805.369128,BT BATOK EAST AVE 3,223
2023,4,BUKIT BATOK,,07 TO 09,155,Maisonette,1984,8,925000,0,60,5967.741935,BT BATOK ST 11,141
2023,4,BUKIT BATOK,,13 TO 15,144,Apartment,1997,9,1008888,0,73,7006.166667,BT BATOK ST 25,289A
2023,4,BUKIT BATOK,,10 TO 12,144,Apartment,1998,3,858888,0,74,5964.5,BT BATOK ST 25,288F
2023,4,BUKIT BATOK,,10 TO 12,152,Maisonette,1987,0,830000,0,63,5460.526316,BT BATOK ST 52,512
2023,5,BUKIT BATOK,,04 TO 06,38,Model A,2019,11,305000,2,94,8026.315789,BT BATOK WEST AVE 6,451A
2023,5,BUKIT BATOK,,22 TO 24,47,Model A,2019,11,354000,2,94,7531.914894,BT BATOK WEST AVE 6,450D
2023,5,BUKIT BATOK,,10 TO 12,47,Model A,2019,10,370000,2,94,7872.340426,BT BATOK WEST AVE 6,450D
